riset,gender,usia.pasti,kat.pekerjaan,status,peng.kel,jum.kel,peng.prib,bahan.masak,air.minum,kepemilikan,edukasi,ses.final,skor.peng.prib,skor.bahan.masak,skor.air.minum,total.skor,skor.ses.nielsen,skor.ses,,,total.skor,
pre survey profilling 2019,Pria,24,Not employed,Belum / tidak menikah,1500000,1,1500000,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 1,,,,,,,,,,
pre survey profilling 2019,Wanita,53,Housewife,Menikah & sudah punya anak,4000000,5,800000,Elpiji 3 kg,Air isi ulang,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Wanita,24,Employer/self employed,Belum / tidak menikah,2000000,3,666666.6667,Elpiji 3 kg,Air kemasan bermerek,,S1/S2/S3,Middle 1,,,,,,,,,,
pre survey profilling 2019,Wanita,19,Employee/wage earner,Belum / tidak menikah,3000000,1,3000000,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 1,,,,,,,,,,
pre survey profilling 2019,Pria,45,Employer/self employed,Menikah & sudah punya anak,3000000,4,750000,Elpiji 3 kg,Sumur bor/pompa,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Pria,42,Employee/wage earner,Menikah & sudah punya anak,8000000,4,2000000,Elpiji 3 kg,Air kemasan bermerek,,Diploma,Upper 2,,,,,,,,,,
pre survey profilling 2019,Wanita,44,Housewife,Menikah & sudah punya anak,7000000,3,2333333.333,Elpiji 3 kg,Air kemasan bermerek,,S1/S2/S3,Upper 2,,,,,,,,,,
pre survey profilling 2019,Wanita,37,Housewife,Menikah & sudah punya anak,7000000,4,1750000,"Elpiji 5,5 kg/12 kg/bluegaz",Air isi ulang,,SMA,Upper 1,,,,,,,,,,
pre survey profilling 2019,Wanita,46,Housewife,Menikah & sudah punya anak,6000000,4,1500000,Elpiji 3 kg,Air isi ulang,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Pria,20,Employee/wage earner,Belum / tidak menikah,3000000,2,1500000,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Pria,53,Employee/wage earner,Menikah & sudah punya anak,4000000,3,1333333.333,Elpiji 3 kg,Air isi ulang,,S1/S2/S3,Upper 2,,,,,,,,,,
pre survey profilling 2019,Wanita,22,Housewife,Menikah & sudah punya anak,3000000,4,750000,Elpiji 3 kg,Ledeng meteran,,Diploma,Upper 2,,,,,,,,,,
pre survey profilling 2019,Wanita,20,Student,Belum / tidak menikah,4000000,8,500000,Elpiji 3 kg,Air kemasan bermerek,,S1/S2/S3,Middle 1,,,,,,,,,,
pre survey profilling 2019,Pria,20,Employee/wage earner,Belum / tidak menikah,5000000,4,1250000,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Wanita,28,Housewife,Menikah & sudah punya anak,3000000,4,750000,Elpiji 3 kg,Sumur bor/pompa,,Diploma,Lower I,,,,,,,,,,
pre survey profilling 2019,Pria,20,Not employed,Belum / tidak menikah,1500000,2,750000,Tidak memasak di rumah,Air kemasan bermerek,,SMA,Lower I,,,,,,,,,,
pre survey profilling 2019,Pria,43,Employee/wage earner,Menikah & sudah punya anak,5000000,5,1000000,Elpiji 3 kg,Air isi ulang,,SMA,Lower I,,,,,,,,,,
pre survey profilling 2019,Wanita,17,Not employed,Belum / tidak menikah,10000000,8,1250000,Elpiji 3 kg,Air isi ulang,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Wanita,19,Employee/wage earner,Belum / tidak menikah,1200000,3,400000,Elpiji 3 kg,Air isi ulang,,SMA,Lower I,,,,,,,,,,
pre survey profilling 2019,Pria,18,Employee/wage earner,Belum / tidak menikah,4000000,3,1333333.333,"Elpiji 5,5 kg/12 kg/bluegaz",Air kemasan bermerek,,S1/S2/S3,Upper 1,,,,,,,,,,
pre survey profilling 2019,Wanita,24,Employee/wage earner,Belum / tidak menikah,1000000,1,1000000,Tidak memasak di rumah,Air kemasan bermerek,,S1/S2/S3,Middle 1,,,,,,,,,,
pre survey profilling 2019,Wanita,23,Employee/wage earner,Belum / tidak menikah,3000000,4,750000,Elpiji 3 kg,Sumur bor/pompa,,S1/S2/S3,Middle 1,,,,,,,,,,
pre survey profilling 2019,Pria,29,Employee/wage earner,Menikah & sudah punya anak,4000000,4,1000000,Elpiji 3 kg,Air isi ulang,,SMA,Lower I,,,,,,,,,,
pre survey profilling 2019,Wanita,28,Employee/wage earner,Belum / tidak menikah,4000000,1,4000000,Tidak memasak di rumah,Air kemasan bermerek,,S1/S2/S3,Upper 1,,,,,,,,,,
pre survey profilling 2019,Wanita,26,Employee/wage earner,Belum / tidak menikah,500000,1,500000,Tidak memasak di rumah,Air isi ulang,,SMA,Lower I,,,,,,,,,,
pre survey profilling 2019,Wanita,24,Employee/wage earner,Belum / tidak menikah,500000,1,500000,Elpiji 3 kg,Air kemasan bermerek,,SMA,Lower I,,,,,,,,,,
pre survey profilling 2019,Wanita,39,Employee/wage earner,Menikah & sudah punya anak,4000000,3,1333333.333,Elpiji 3 kg,Air kemasan bermerek,,Diploma,Upper 2,,,,,,,,,,
pre survey profilling 2019,Pria,30,Employer/self employed,Belum / tidak menikah,500000,1,500000,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Pria,25,Employee/wage earner,Belum / tidak menikah,3000000,1,3000000,Elpiji 3 kg,Air kemasan bermerek,,S1/S2/S3,Super upper,,,,,,,,,,
pre survey profilling 2019,Wanita,29,Housewife,Menikah & sudah punya anak,4000000,3,1333333.333,Elpiji 3 kg,Sumur bor/pompa,,S1/S2/S3,Middle 1,,,,,,,,,,
pre survey profilling 2019,Pria,28,Employee/wage earner,Menikah & sudah punya anak,4000000,3,1333333.333,Elpiji 3 kg,Sumur bor/pompa,,S1/S2/S3,Middle 1,,,,,,,,,,
pre survey profilling 2019,Pria,21,Employee/wage earner,Belum / tidak menikah,6000000,3,2000000,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 1,,,,,,,,,,
pre survey profilling 2019,Pria,29,Employee/wage earner,Menikah & sudah punya anak,5000000,3,1666666.667,"Elpiji 5,5 kg/12 kg/bluegaz",Air isi ulang,,S1/S2/S3,Upper 1,,,,,,,,,,
pre survey profilling 2019,Wanita,19,Student,Belum / tidak menikah,3000008,2,1500004,Elpiji 3 kg,Ledeng meteran,,Diploma,Upper 2,,,,,,,,,,
pre survey profilling 2019,Wanita,26,Housewife,Menikah & sudah punya anak,3500000,3,1166666.667,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 1,,,,,,,,,,
pre survey profilling 2019,Wanita,28,Employee/wage earner,Menikah & sudah punya anak,5000000,5,1000000,Elpiji 3 kg,Air isi ulang,,SMA,Middle 1,,,,,,,,,,
pre survey profilling 2019,Wanita,23,Employee/wage earner,Belum / tidak menikah,3000000,4,750000,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Pria,24,Employee/wage earner,Belum / tidak menikah,5000000,5,1000000,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 1,,,,,,,,,,
pre survey profilling 2019,Pria,20,Not employed,Belum / tidak menikah,8000000,6,1333333.333,Elpiji 3 kg,Air isi ulang,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Wanita,22,Not employed,Belum / tidak menikah,8000000,7,1142857.143,Gas kota/Biogas,Air isi ulang,,SMA,Middle 1,,,,,,,,,,
pre survey profilling 2019,Pria,23,Employee/wage earner,Belum / tidak menikah,6000000,5,1200000,Elpiji 3 kg,Sumur bor/pompa,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Wanita,21,Student,Belum / tidak menikah,5000000,4,1250000,Elpiji 3 kg,Air kemasan bermerek,,S1/S2/S3,Upper 2,,,,,,,,,,
pre survey profilling 2019,Wanita,29,Housewife,Menikah & sudah punya anak,2000000,3,666666.6667,Elpiji 3 kg,Air isi ulang,,S1/S2/S3,Middle 1,,,,,,,,,,
pre survey profilling 2019,Wanita,29,Employee/wage earner,Menikah & belum punya anak,3000000,2,1500000,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Wanita,26,Employee/wage earner,Belum / tidak menikah,10000000,5,2000000,Elpiji 3 kg,Air kemasan bermerek,,S1/S2/S3,Upper 2,,,,,,,,,,
pre survey profilling 2019,Pria,30,Employer/self employed,Belum / tidak menikah,3000000,3,1000000,Elpiji 3 kg,Air isi ulang,,Diploma,Middle 1,,,,,,,,,,
pre survey profilling 2019,Pria,21,Employee/wage earner,Belum / tidak menikah,1500000,1,1500000,Tidak memasak di rumah,Air kemasan bermerek,,SMA,Middle 1,,,,,,,,,,
pre survey profilling 2019,Pria,21,Employer/self employed,Belum / tidak menikah,3000000,1,3000000,Tidak memasak di rumah,Air kemasan bermerek,,SMA,Middle 1,,,,,,,,,,
pre survey profilling 2019,Wanita,26,Employer/self employed,Belum / tidak menikah,3000000,1,3000000,Tidak memasak di rumah,Air kemasan bermerek,,Diploma,Upper 2,,,,,,,,,,
pre survey profilling 2019,Wanita,26,Employee/wage earner,Belum / tidak menikah,2500000,1,2500000,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Pria,42,Employer/self employed,Menikah & sudah punya anak,20000000,5,4000000,Elpiji 3 kg,Air isi ulang,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Pria,34,Employee/wage earner,Menikah & sudah punya anak,5000000,4,1250000,Elpiji 3 kg,Air isi ulang,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Pria,45,Employee/wage earner,Menikah & sudah punya anak,4000000,3,1333333.333,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Pria,26,Employee/wage earner,Belum / tidak menikah,2000000,1,2000000,Tidak memasak di rumah,Air kemasan bermerek,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Pria,34,Employee/wage earner,Menikah & sudah punya anak,7000000,4,1750000,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 1,,,,,,,,,,
pre survey profilling 2019,Pria,33,Employee/wage earner,Menikah & sudah punya anak,5000000,4,1250000,Elpiji 3 kg,Air isi ulang,,SMA,Lower I,,,,,,,,,,
pre survey profilling 2019,Pria,25,Not employed,Belum / tidak menikah,7000000,6,1166666.667,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 1,,,,,,,,,,
pre survey profilling 2019,Pria,26,Not employed,Belum / tidak menikah,10000000,5,2000000,Elpiji 3 kg,Air kemasan bermerek,,Diploma,Upper 2,,,,,,,,,,
pre survey profilling 2019,Wanita,22,Housewife,Menikah & sudah punya anak,3000000,3,1000000,Elpiji 3 kg,Air isi ulang,,SMA,Lower I,,,,,,,,,,
pre survey profilling 2019,Pria,30,Employee/wage earner,Belum / tidak menikah,1500000,1,1500000,Tidak memasak di rumah,Air kemasan bermerek,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Wanita,30,Housewife,Menikah & sudah punya anak,5000000,5,1000000,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 1,,,,,,,,,,
pre survey profilling 2019,Pria,23,Employee/wage earner,Belum / tidak menikah,3000000,6,500000,Elpiji 3 kg,Ledeng meteran,,SMA,Lower I,,,,,,,,,,
pre survey profilling 2019,Pria,29,Employee/wage earner,Menikah & sudah punya anak,3000000,4,750000,Elpiji 3 kg,Air isi ulang,,SMA,Lower I,,,,,,,,,,
pre survey profilling 2019,Wanita,20,Not employed,Belum / tidak menikah,1000000,2,500000,Elpiji 3 kg,Ledeng meteran,,SMA,Lower I,,,,,,,,,,
pre survey profilling 2019,Pria,30,Employee/wage earner,Menikah & sudah punya anak,5000000,3,1666666.667,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 1,,,,,,,,,,
pre survey profilling 2019,Wanita,21,Employee/wage earner,Belum / tidak menikah,7000000,4,1750000,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Pria,27,Employee/wage earner,Menikah & belum punya anak,3500000,2,1750000,Elpiji 3 kg,Air kemasan bermerek,,S1/S2/S3,Upper 2,,,,,,,,,,
pre survey profilling 2019,Pria,48,Employee/wage earner,Menikah & sudah punya anak,3000000,6,500000,"Elpiji 5,5 kg/12 kg/bluegaz",Sumur bor/pompa,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Pria,27,Employee/wage earner,Belum / tidak menikah,3000000,1,3000000,Tidak memasak di rumah,Air kemasan bermerek,,SMA,Upper 2,,,,,,,,,,
pre survey profilling 2019,Wanita,46,Housewife,Menikah & sudah punya anak,2500000,4,625000,Elpiji 3 kg,Air isi ulang,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Wanita,18,Employee/wage earner,Belum / tidak menikah,3000000,1,3000000,Tidak memasak di rumah,Air kemasan bermerek,,SMA,Upper 2,,,,,,,,,,
pre survey profilling 2019,Wanita,54,Housewife,Menikah & sudah punya anak,4000000,3,1333333.333,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 1,,,,,,,,,,
pre survey profilling 2019,Wanita,22,Student,Belum / tidak menikah,5000000,6,833333.3333,"Elpiji 5,5 kg/12 kg/bluegaz",Air isi ulang,,S1/S2/S3,Upper 2,,,,,,,,,,
pre survey profilling 2019,Wanita,28,Housewife,Menikah & sudah punya anak,4000000,3,1333333.333,Elpiji 3 kg,Ledeng meteran,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Pria,21,Student,Belum / tidak menikah,8000000,5,1600000,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 1,,,,,,,,,,
pre survey profilling 2019,Wanita,40,Housewife,Menikah & sudah punya anak,2500000,5,500000,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 1,,,,,,,,,,
pre survey profilling 2019,Pria,29,Student,Belum / tidak menikah,2000000,1,2000000,Tidak memasak di rumah,Air kemasan bermerek,,S1/S2/S3,Middle 1,,,,,,,,,,
pre survey profilling 2019,Wanita,22,Not employed,Belum / tidak menikah,5000000,3,1666666.667,Elpiji 3 kg,Air kemasan bermerek,,Diploma,Upper 2,,,,,,,,,,
pre survey profilling 2019,Wanita,22,Not employed,Belum / tidak menikah,8000000,6,1333333.333,Elpiji 3 kg,Air kemasan bermerek,,Diploma,Upper 2,,,,,,,,,,
pre survey profilling 2019,Wanita,38,Employee/wage earner,Menikah & sudah punya anak,4000000,4,1000000,Elpiji 3 kg,Ledeng eceran,,SMA,Lower I,,,,,,,,,,
pre survey profilling 2019,Wanita,26,Employee/wage earner,Belum / tidak menikah,2000000,1,2000000,Tidak memasak di rumah,Air isi ulang,,SMA,Middle 1,,,,,,,,,,
pre survey profilling 2019,Wanita,19,Student,Belum / tidak menikah,3000000,5,600000,Elpiji 3 kg,Sumur bor/pompa,,S1/S2/S3,Middle 1,,,,,,,,,,
pre survey profilling 2019,Pria,61,Not employed,Menikah & sudah punya anak,3000000,3,1000000,Elpiji 3 kg,Air kemasan bermerek,,S1/S2/S3,Upper 2,,,,,,,,,,
pre survey profilling 2019,Wanita,40,Housewife,Menikah & sudah punya anak,5000000,5,1000000,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 1,,,,,,,,,,
pre survey profilling 2019,Wanita,40,Employee/wage earner,Menikah & sudah punya anak,4000000,4,1000000,Elpiji 3 kg,Ledeng meteran,,Diploma,Middle 1,,,,,,,,,,
pre survey profilling 2019,Wanita,23,Employee/wage earner,Belum / tidak menikah,1500000,1,1500000,Elpiji 3 kg,Air isi ulang,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Wanita,43,Housewife,Menikah & sudah punya anak,3000000,5,600000,Elpiji 3 kg,Air isi ulang,,SMA,Lower I,,,,,,,,,,
pre survey profilling 2019,Wanita,23,Employer/self employed,Belum / tidak menikah,5000000,3,1666666.667,Elpiji 3 kg,Air kemasan bermerek,,S1/S2/S3,Upper 2,,,,,,,,,,
pre survey profilling 2019,Wanita,44,Housewife,Menikah & sudah punya anak,6000000,4,1500000,"Elpiji 5,5 kg/12 kg/bluegaz",Air kemasan bermerek,,S1/S2/S3,Upper 1,,,,,,,,,,
pre survey profilling 2019,Wanita,59,Not employed,Menikah & sudah punya anak,10000000,5,2000000,"Elpiji 5,5 kg/12 kg/bluegaz",Air kemasan bermerek,,SMA,Upper 1,,,,,,,,,,
pre survey profilling 2019,Wanita,29,Employee/wage earner,Belum / tidak menikah,2000000,1,2000000,Tidak memasak di rumah,Air kemasan bermerek,,Diploma,Middle 1,,,,,,,,,,
pre survey profilling 2019,Wanita,35,Housewife,Menikah & sudah punya anak,4000000,3,1333333.333,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 1,,,,,,,,,,
pre survey profilling 2019,Wanita,28,Housewife,Menikah & sudah punya anak,3000000,3,1000000,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Wanita,34,Housewife,Menikah & sudah punya anak,2000000,2,1000000,Elpiji 3 kg,Ledeng meteran,,SMA,Lower I,,,,,,,,,,
pre survey profilling 2019,Wanita,30,Employee/wage earner,Menikah & sudah punya anak,3000000,3,1000000,Tidak memasak di rumah,Ledeng meteran,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Wanita,43,Housewife,Menikah & sudah punya anak,3000000,4,750000,Elpiji 3 kg,Air isi ulang,,S1/S2/S3,Middle 2,,,,,,,,,,
pre survey profilling 2019,Wanita,24,Employee/wage earner,Belum / tidak menikah,2500000,1,2500000,Tidak memasak di rumah,Air kemasan bermerek,,S1/S2/S3,Upper 1,,,,,,,,,,
pre survey profilling 2019,Pria,22,Employee/wage earner,Belum / tidak menikah,4000000,3,1333333.333,"Elpiji 5,5 kg/12 kg/bluegaz",Sumur bor/pompa,,S1/S2/S3,Upper 2,,,,,,,,,,
pre survey profilling 2019,Wanita,35,Employee/wage earner,Belum / tidak menikah,3000000,2,1500000,Elpiji 3 kg,Air kemasan bermerek,,S1/S2/S3,Upper 2,,,,,,,,,,
pre survey profilling 2019,Wanita,52,Housewife,Menikah & sudah punya anak,10000000,8,1250000,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 1,,,,,,,,,,
pre survey profilling 2019,Wanita,32,Housewife,Menikah & sudah punya anak,3000000,3,1000000,Elpiji 3 kg,Sumur bor/pompa,,SMA,Lower I,,,,,,,,,,
pre survey profilling 2019,Wanita,21,Employee/wage earner,Belum / tidak menikah,2500000,1,2500000,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Pria,25,Employee/wage earner,Menikah & sudah punya anak,3000000,3,1000000,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Pria,23,Student,Belum / tidak menikah,2300000,1,2300000,Elpiji 3 kg,Air kemasan bermerek,,S1/S2/S3,Upper 2,,,,,,,,,,
pre survey profilling 2019,Wanita,27,Employer/self employed,Belum / tidak menikah,3500000,3,1166666.667,Elpiji 3 kg,Ledeng meteran,,SMA,Lower I,,,,,,,,,,
pre survey profilling 2019,Pria,19,Employee/wage earner,Belum / tidak menikah,1500000,1,1500000,Tidak memasak di rumah,Air kemasan bermerek,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Pria,26,Employee/wage earner,Menikah & belum punya anak,2000000,2,1000000,Elpiji 3 kg,Air kemasan bermerek,,Diploma,Upper 2,,,,,,,,,,
pre survey profilling 2019,Wanita,37,Employee/wage earner,Menikah & sudah punya anak,5000000,5,1000000,Elpiji 3 kg,Air kemasan bermerek,,S1/S2/S3,Upper 2,,,,,,,,,,
pre survey profilling 2019,Pria,19,Employee/wage earner,Belum / tidak menikah,3000000,3,1000000,Elpiji 3 kg,Ledeng meteran,,SMA,Lower I,,,,,,,,,,
pre survey profilling 2019,Pria,21,Employee/wage earner,Belum / tidak menikah,2000000,2,1000000,Elpiji 3 kg,Air isi ulang,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Wanita,22,Employee/wage earner,Belum / tidak menikah,700000,1,700000,Tidak memasak di rumah,Air isi ulang,,SMA,Lower I,,,,,,,,,,
pre survey profilling 2019,Wanita,20,Employee/wage earner,Belum / tidak menikah,700000,1,700000,Tidak memasak di rumah,Air isi ulang,,SMA,Lower I,,,,,,,,,,
pre survey profilling 2019,Wanita,40,Housewife,Menikah & sudah punya anak,2500000,5,500000,Elpiji 3 kg,Ledeng eceran,,Diploma,Lower I,,,,,,,,,,
pre survey profilling 2019,Wanita,21,Employee/wage earner,Belum / tidak menikah,3000000,1,3000000,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 1,,,,,,,,,,
pre survey profilling 2019,Wanita,39,Housewife,Menikah & sudah punya anak,4000000,4,1000000,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Wanita,27,Employee/wage earner,Belum / tidak menikah,4000000,5,800000,Elpiji 3 kg,Air isi ulang,,SMA,Lower I,,,,,,,,,,
pre survey profilling 2019,Wanita,30,Employee/wage earner,Menikah & sudah punya anak,6000000,6,1000000,Elpiji 3 kg,Air isi ulang,,SMA,Lower I,,,,,,,,,,
pre survey profilling 2019,Pria,31,Employee/wage earner,Menikah & sudah punya anak,3000000,4,750000,Elpiji 3 kg,Ledeng meteran,,SMA,Lower I,,,,,,,,,,
pre survey profilling 2019,Wanita,23,Not employed,Belum / tidak menikah,3000000,1,3000000,Tidak memasak di rumah,Air isi ulang,,S1/S2/S3,Upper 2,,,,,,,,,,
pre survey profilling 2019,Pria,19,Employee/wage earner,Belum / tidak menikah,1000000,1,1000000,Tidak memasak di rumah,Air kemasan bermerek,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Pria,40,Employee/wage earner,Menikah & sudah punya anak,2000000,4,500000,Elpiji 3 kg,Air isi ulang,,SMA,Lower I,,,,,,,,,,
pre survey profilling 2019,Wanita,31,Housewife,Menikah & sudah punya anak,3000000,3,1000000,"Elpiji 5,5 kg/12 kg/bluegaz",Air kemasan bermerek,,SMA,Upper 1,,,,,,,,,,
pre survey profilling 2019,Pria,24,Employee/wage earner,Belum / tidak menikah,5000000,4,1250000,Elpiji 3 kg,Air kemasan bermerek,,S1/S2/S3,Upper 2,,,,,,,,,,
pre survey profilling 2019,Wanita,31,Employee/wage earner,Menikah & sudah punya anak,5000000,5,1000000,Elpiji 3 kg,Air isi ulang,,S1/S2/S3,Upper 2,,,,,,,,,,
pre survey profilling 2019,Wanita,24,Employee/wage earner,Belum / tidak menikah,2000000,1,2000000,Tidak memasak di rumah,Air isi ulang,,S1/S2/S3,Upper 2,,,,,,,,,,
pre survey profilling 2019,Wanita,19,Employee/wage earner,Belum / tidak menikah,3000000,4,750000,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Pria,34,Employee/wage earner,Belum / tidak menikah,7000000,1,7000000,"Elpiji 5,5 kg/12 kg/bluegaz",Air kemasan bermerek,,S1/S2/S3,Upper 1,,,,,,,,,,
pre survey profilling 2019,Pria,23,Employee/wage earner,Belum / tidak menikah,7000000,4,1750000,"Elpiji 5,5 kg/12 kg/bluegaz",Air kemasan bermerek,,S1/S2/S3,Upper 1,,,,,,,,,,
pre survey profilling 2019,Wanita,22,Employee/wage earner,Belum / tidak menikah,1500000,1,1500000,Tidak memasak di rumah,Air kemasan bermerek,,S1/S2/S3,Upper 2,,,,,,,,,,
pre survey profilling 2019,Pria,25,Employee/wage earner,Belum / tidak menikah,3000000,3,1000000,Elpiji 3 kg,Air isi ulang,,Diploma,Middle 1,,,,,,,,,,
pre survey profilling 2019,Pria,28,Employee/wage earner,Belum / tidak menikah,3000000,1,3000000,Elpiji 3 kg,Air isi ulang,,S1/S2/S3,Upper 2,,,,,,,,,,
pre survey profilling 2019,Wanita,38,Employee/wage earner,Menikah & sudah punya anak,4000000,5,800000,Elpiji 3 kg,Sumur bor/pompa,,SMA,Lower I,,,,,,,,,,
pre survey profilling 2019,Wanita,19,Employee/wage earner,Belum / tidak menikah,1100000,1,1100000,Elpiji 3 kg,Air isi ulang,,SMA,Lower I,,,,,,,,,,
pre survey profilling 2019,Pria,19,Employee/wage earner,Belum / tidak menikah,1500000,1,1500000,Tidak memasak di rumah,Air isi ulang,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Wanita,27,Student,Belum / tidak menikah,1000000,1,1000000,Elpiji 3 kg,Air kemasan bermerek,,S1/S2/S3,Upper 2,,,,,,,,,,
pre survey profilling 2019,Wanita,18,Not employed,Belum / tidak menikah,4000000,6,666666.6667,Elpiji 3 kg,Air kemasan bermerek,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Pria,26,Employee/wage earner,Belum / tidak menikah,2000000,1,2000000,Tidak memasak di rumah,Air kemasan bermerek,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Pria,29,Employee/wage earner,Menikah & belum punya anak,3000000,2,1500000,"Elpiji 5,5 kg/12 kg/bluegaz",Air kemasan bermerek,,S1/S2/S3,Upper 1,,,,,,,,,,
pre survey profilling 2019,Pria,32,Employer/self employed,Menikah & sudah punya anak,3000000,3,1000000,Tidak memasak di rumah,Air kemasan bermerek,,SMA,Middle 2,,,,,,,,,,
pre survey profilling 2019,Pria,24,Employer/self employed,Menikah & sudah punya anak,3000000,2,1500000,Tidak memasak di rumah,Air kemasan bermerek,,SMA,Middle 1,,,,,,,,,,
